Code,Name,Category Code,Unit,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Subcategory Code,Product Variants Separated by |,Supplier1(No),Supplier2(No),Supplier3(No),Supplier4(No),Supplier5(No),Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,Image
SCBEF1230,1230 BLUE SCARF,SC,UNIT,,8.99,1,,,,,,,,,,,,,,,,
SC0PF1230,1230 PINK SCARF,SC,UNIT,,8.99,1,,,,,,,,,,,,,,,,
SCCFF1232,1232 SCARF,SC,UNIT,,8.99,1,,,,,,,,,,,,,,,,
SCCFF1233,1233 SCARF,SC,UNIT,,8.99,1,,,,,,,,,,,,,,,,
SCCFF1234,1234 SCARF,SC,UNIT,,8.99,1,,,,,,,,,,,,,,,,
SCCFF1235,1235 SCARF,SC,UNIT,,8.99,1,,,,,,,,,,,,,,,,
SCCFF1236,1236 SCARF,SC,UNIT,,8.99,1,,,,,,,,,,,,,,,,
