LPCFM1865,9
LPCFL1865,5
LPCFS1865,5
LPBEFT330,5
LP0PFT330,6
LPBEM1864,5
LPBEL1864,4
LP0GL1864,5
LPBBXL1867,5
LPBBL1867,4
LPBBM1867,1
LP0GS1867,1
LP0GL1867,4
LP0GM1867,3
LP0GXL1867,3
LPBBF8866,1
LPCFM6080,1
LPBEA280,1
LPGGM338,11
LPGGL338,5
LPBBXL338,4
LPBBL338,13
LP0CL338,10
LP0CXL338,5
LP0CM338,5
LP00112,2
LPGGA280,1
LP000211,1
LP000203,1
LP000202,1
LP004254,1
LPCFL1755,1
LPCFXL1755,4
LPCFM1755,2
LPCFM1753,2
LPCFXL1753,5
LPCFL398,1
LPCFXL398,6
LPBEF1790,15
LP0GF1790,9
LPBBF211,13
LPBBM557,4
LP0GL557,1
LPGG338,1
LPBBS1867,1
