JSCFL3067,1
JSCFL6200,1
JSCFM3067,0
LCSS01,1
LJ001018,1
LJ001028,1
LJ001035,2
LJ001142,1
LJ001860,5
LJ00197,3
LJ002105,6
LJ002269,2
LJ003863,2
LJ004470,1
LJ0050235,1
LJ005081,2
LJ00571028,3
LJ006023,1
LJ00807,1
LJ00831,5
LJ008858,1
LJ008888,4
LJ008967,2
LJ008969,3
LJ009284,1
LJ00A726,5
LJ00A810,1
LJ0G1857,5
LJ0H005,1
LJ0H009,2
LJBBL289,1
LJBBL6620,1
LJBBM289,1
LJBBM6620,2
LJBBS289,1
LJBBS6620,1
LJBE1857,1
LJBE5081,1
LJBEL1129,1
LJBEL1153,2
LJBEL188,1
LJBEL2261,2
LJBEL2936,2
LJBEL901,1
LJBEM1129,2
LJBEM188,2
LJBEM2261,2
LJBEM2936,2
LJBEM901,1
LJBES1129,1
LJBES1153,2
LJBES188,3
LJBES2261,2
LJBES901,2
LJBEXL2261,2
LJCFL2056,2
LJCFL2957,3
LJCFL5510,3
LJCFM2056,1
LJCFM2957,2
LJCFM5510,3
LJCFM8986,1
LJCFS2056,2
LJCFS2957,1
LJCFS5510,1
LJDBL289,1
LJDBM289,1
LJDBS289,1
LP001833,1
LP006021,2
LP0070932,2
LP00A395,1
LP00A65,2
LP0CL338,2
LP0CM338,2
LP0CXL338,1
LP0G571168,4
LP0GA280,3
LP0GF211,2
LP0GF772,4
LP0GF8866,1
LP0GL557,3
LP0PA279,2
LP0PFT330,3
LPBB16585,1
LPBB9222,1
LPBBA280,1
LPBBA395,2
LPBBF211,2
LPBBF772,4
LPBBF8866,3
LPBBL338,3
LPBBL557,1
LPBBM338,1
LPBBM557,1
LPBBXL338,3
LPBEA280,2
LPBEXL338,3
LPDGF772,2
LPGGA279,1
LPGGA280,4
LPGGL338,5
LPGGM338,4
LPGGXL338,1
SH000002,1
SH001031,1
SH001357,2
SH005133,1
SH0072106,3
SH008006,1
SH009008,2
SH0B1135,4
SH0C7755,3
SH0O7755,3
SH0W7755,3
SH0W9962,3
SHBB6152,1
SHBB7755,1
SHBE6143,4
SHBE7755,3
SHCFF777,2
SHCFL193,2
SHCFM193,2
SHCFS193,1
SHDB1135,2
SHDB6143,1
SHDB7755,2
SJ001122,2
SJ001253,6
SJ001720,7
SJ001836,1
SJ0019873,7
SJ003282,2
SJ004421,1
SJ005060,3
SJ00675,1
SJ0W556,1
SJ0W8963,2
SJBB5015,4
SJBBL350,1
SJBBM350,1
SJBBS350,1
SJBE5015,1
SJBE6141,3
SJBEM350,1
SJBEST830,3
SJBEXLT830,4
SJDB5015,2
SJDB6141,3
SJDBLT830,2
SJDBST830,2
SJDBXLT830,4
SK0010158,4
SK0010184,4
SK001061,1
SK001077,3
SK001166,1
SK001257,3
SK001273,3
SK001287,1
SK001358,2
SK001706,1
SK00171033,5
SK00171187,1
SK001802,1
SK00263,2
SK0028193,1
SK00285,1
SK003017,1
SK003051,1
SK005077,1
SK005594,1
SK005600,2
SK00600367,1
SK0061270,8
SK006177,4
SK006226,3
SK0065028,2
SK0071021,3
SK00718,1
SK0072105,1
SK007515,2
SK007910,2
SK008404,4
SK008519,2
SK008594,2
SK008652,1
SK008803,1
SK008935,5
SK008937,3
SK009128,1
SK009138,1
SK009220,1
SK009410,1
SK009595,2
SK009770,4
SK009908,3
SK00A2016,1
SK00A872,5
SK0B1688,4
SK0B3963,1
SK0C6059,3
SK0G171088,2
SK0G6029,1
SK0GF6501,2
SK0GF6856,2
SK0P1672,1
SK0P5151,1
SK0PF956,2
SK0PM4273,1
SK0PS4273,1
SK0R9447,2
SK0RA013,1
SK0W2131,3
SK0W6271,3
SK0W72110,1
SK0Y5818,2
SKBB165129,3
SKBB171088,6
SKBB3735,1
SKBB396,1
SKBB6059,4
SKBB7630,1
SKBBF1829,2
SKBBF6501,2
SKBBL5285,2
SKBBL5296,2
SKBBM4273,1
SKBBM5285,1
SKBBM5296,2
SKBBS4273,1
SKBBS5296,2
SKBBXL5285,2
SKBE165129,5
SKBE16590,2
SKBE5151,1
SKBEF956,2
SKBRF1829,2
SKCFF918,1
SKCFL229,1
SKCFL28532,1
SKCFL8711,1
SKCFM229,1
SKCFM28532,1
SKCFM8711,1
SKCFS229,1
SKCFS28532,2
SKCFS8711,1
SKDB1688,6
SKDB3001,1
SKGG1672,4
SKGG5151,1
SK0010184,1
SH0P7755,1
