Code,Name,Category Code,Unit,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Subcategory Code,Product Variants Separated by |,Supplier1(No),Supplier2(No),Supplier3(No),Supplier4(No),Supplier5(No),Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,Image
SY0WS8803,8803 WHITE S SHIRT,SY,UNIT,,11.99,1,,,,,,,,,,,,,,,,
SY0WM8803,8803 WHITE M SHIRT,SY,UNIT,,11.99,1,,,,,,,,,,,,,,,,
SY0WL8803,8803 WHITE L SHIRT,SY,UNIT,,11.99,1,,,,,,,,,,,,,,,,
SY0PS8803,8803 PINK S SHIRT,SY,UNIT,,11.99,1,,,,,,,,,,,,,,,,
SY0PM8803,8803 PINK M SHIRT,SY,UNIT,,11.99,1,,,,,,,,,,,,,,,,
SY0L8803,8803 PINK L SHIRT,SY,UNIT,,11.99,1,,,,,,,,,,,,,,,,
CDCFS11333,11333 S DRESS,CD,UNIT,,13.99,1,,,,,,,,,,,,,,,,
CDCFM11333,11333 M DRESS,CD,UNIT,,13.99,1,,,,,,,,,,,,,,,,
CDCFL11333,11333 L DRESS,CD,UNIT,,13.99,1,,,,,,,,,,,,,,,,
SYCFS1146,1146 S SHIRT,SY,UNIT,,11.99,1,,,,,,,,,,,,,,,,
SYCFM1146,1146 M SHIRT,SY,UNIT,,11.99,1,,,,,,,,,,,,,,,,
SYCFL1146,1146 L SHIRT,SY,UNIT,,11.99,1,,,,,,,,,,,,,,,,
CDCFM1142,1142 M DRESS,CD,UNIT,,13.99,1,,,,,,,,,,,,,,,,
CDCFL1142,1142 L DRESS,CD,UNIT,,13.99,1,,,,,,,,,,,,,,,,
CDCFXL1142,1142 XL DRESS,CD,UNIT,,13.99,1,,,,,,,,,,,,,,,,
SYCFS1181,1181 S SHIRT,SY,UNIT,,8.99,1,,,,,,,,,,,,,,,,
SYCFM1181,1181 M SHIRT,SY,UNIT,,8.99,1,,,,,,,,,,,,,,,,
SYCFL1181,1181 L SHIRT,SY,UNIT,,8.99,1,,,,,,,,,,,,,,,,
JKCFS1317,1317 S JACKET,JK,UNIT,,15.99,1,,,,,,,,,,,,,,,,
JKCFM1317,1317 M JACEKT,JK,UNIT,,15.99,1,,,,,,,,,,,,,,,,
JKCFL1317,1317 L JACEKT,JK,UNIT,,15.99,1,,,,,,,,,,,,,,,,
JKCFXL1317,1317 XL JACEKT,JK,UNIT,,15.99,1,,,,,,,,,,,,,,,,
JK0PS1302,1302 PINK S JACKET,JK,UNIT,,15.99,1,,,,,,,,,,,,,,,,
JK0PM1302,1302 PINK M JACEKT,JK,UNIT,,15.99,1,,,,,,,,,,,,,,,,
JK0PL1302,1302 PINK L JACKET,JK,UNIT,,15.99,1,,,,,,,,,,,,,,,,
JK0PXL1302,1302 PINK XL JACEKT,JK,UNIT,,15.99,1,,,,,,,,,,,,,,,,
JK0GS1302,1302 GRAY S JACEKT,JK,UNIT,,15.99,1,,,,,,,,,,,,,,,,
JK0GM1302,1302 GRAY M JACEKT,JK,UNIT,,15.99,1,,,,,,,,,,,,,,,,
JK0GL1302,1302 GRAY L JACEKT,JK,UNIT,,15.99,1,,,,,,,,,,,,,,,,
JK0GXL1302,1302 GRAY XL JACEKT,JK,UNIT,,15.99,1,,,,,,,,,,,,,,,,
JK0RS1297,1297 RED S JACEKT,JK,UNIT,,15.99,1,,,,,,,,,,,,,,,,
JK0RM1297,1297 RED M JACKET,JK,UNIT,,15.99,1,,,,,,,,,,,,,,,,
JK0RL1297,1297 RED L JACKET,JK,UNIT,,15.99,1,,,,,,,,,,,,,,,,
JKBBS1297,1297 BLACK S JACKET,JK,UNIT,,15.99,1,,,,,,,,,,,,,,,,
JKBBM1297,1297 BLACK M JACKET,JK,UNIT,,15.99,1,,,,,,,,,,,,,,,,
JKBBL1297,1297 BLACK L JACKET,JK,UNIT,,15.99,1,,,,,,,,,,,,,,,,
JKBBXL1297,1297 BLACK XL JACKET,JK,UNIT,,15.99,1,,,,,,,,,,,,,,,,
JK0PS1303,1303 PINK S JACEKT,JK,UNIT,,16.99,1,,,,,,,,,,,,,,,,
JK0PM1303,1303 PINK M JACKET,JK,UNIT,,16.99,1,,,,,,,,,,,,,,,,
JK0PL1303,1303 PINK L JACKET,JK,UNIT,,16.99,1,,,,,,,,,,,,,,,,
JK0PXL1303,1303 PINK XL JACKET,JK,UNIT,,16.99,1,,,,,,,,,,,,,,,,
JK0GS1303,1303 GRAY S JACEKT,JK,UNIT,,16.99,1,,,,,,,,,,,,,,,,
JK0GM1303,1303 GRAY M JACKET,JK,UNIT,,16.99,1,,,,,,,,,,,,,,,,
JK0GL1303,1303 GRAY L JACKET,JK,UNIT,,16.99,1,,,,,,,,,,,,,,,,
JK0GXL1303,1303 GRAY XL JACKET,JK,UNIT,,16.99,1,,,,,,,,,,,,,,,,
