Product Code,Net Unit Cost,Quantity,Warehouse Code,Supplier No,Reference No,Date,Shop ID,Purchase Status,Payment Term,Payment Status,Shipping,Order Discount,Order Tax
JK002073,8.8,10,WH1,2,,,,received,,PAID,,,
SY002951,5.8,10,WH1,2,,,,received,,PAID,,,
SY001489,7.8,15,WH1,2,,,,received,,PAID,,,
SY001504,8.1,10,WH1,2,,,,received,,PAID,,,
SY002982,8.1,10,WH1,2,,,,received,,PAID,,,
SY001522,7.3,10,WH1,2,,,,received,,PAID,,,
SK009770,6.9,15,WH1,2,,,,received,,PAID,,,
SY001497,6.6,10,WH1,2,,,,received,,PAID,,,
SK009795,6.6,15,WH1,2,,,,received,,PAID,,,
