SY0PF5992,3
SY0WF5992,4
SY001417,2
CD004077,1
CD001583,1
CD001581,2
CD004072,2
CD009719,1
CD005260,2
CD009727,1
CD001603,3
CD001303,3
CD008774,1
CD0P10226,4
CDBE10226,6
CD005138,1
CD0010901,1
CD0010219,1
CDBB10268,3
CD0R10268,2
CD0R17030,4
CDBB17030,3
CD008308,3
CD006719,2
CD006910,2
CD009010,1
CD007180,2
JK006111,1
SY008873,2
SY00672,3
SY0070827,1
SS005025,1
CD00562,1
JS004700,2
JP009403,1
SS006605,1
CD001186,2
CS000104,1
CD00401,2
SY0W0662,1
SYBB10847,1
SY003159,1
CT000144,1
SY0016092,3
CDCFS8704,1
CDCFM8704,1
CD0066289,2
CDCFS8008,3
CDCFM8008,1
CD0066306,1
CD007077,1
CD002463,1
CDCFL7389,1
CDCFM7389,1
CDCFS7389,1
CDCFS8233,3
CDCFM8233,2
CDCFL8233,2
JPCFM8441,2
JPCFS8441,2
CDCFL8344,1
CDCFM8344,2
CDCFS8344,1
SCBBF1230,3
SC0GF1230,3
SCDGF1230,3
SC0CF1230,3
SC0RF1230,3
SCBBF881,3
SC0RF881,3
SYBEL1848,3
SY0GL1848,1
SY0WL1848,1
SY0WM1848,1
SYBBL1846,2
SYBBM1846,3
SYDBM1828,2
SY0RM1828,1
SY0RL1828,1
SYBBL7990,1
SYBBM7990,5
SY0WL7990,4
SY0WL7992,3
SY0WM7992,1
SY0WM7990,2
SYBBM1733,5
SYBBL7992,2
SYBBM7992,2
SYBBL1733,1
SY0WM1733,1
SY0WL1733,2
SYCFL8449,3
SYCFM8449,2
SYCFS8449,1
SYBES8208,1
SYBEL8208,1
SYBEM8208,1
SY0WS8208,2
SY0WM8208,1
SY0WL8208,3
JKCFL1217,2
JKCFM1217,2
JKCFS1217,1
JKCFXS1217,1
JKCFXL677,3
JKCFM677,1
SYCFM1385,2
SYCFL1385,2
SYCFS1385,2
SYCFXS1230,3
SYCFM1230,2
SYCFL1230,2
SYBBF319,7
SYBBF317,2
SYBBFT723,2
SY0WF317,7
SY0PF317,1
SYBEFT615,7
SY0WFT615,5
SY0PF920,2
SY0GFT320,6
SY0WFT320,3
SYCFL8190,2
SYCFM8190,1
SYCFL1379,3
SYCFM1379,2
SYCFS1379,2
SYCFF5126,3
SYBEF9309,4
SY0RF9309,3
SYCFM800,1
SYCFL800,2
SYCFM698,1
SYCFL698,1
SYCFS698,1
SYCFM574,2
SYCFS574,1
SYCFL574,1
SYCFS6049,2
SYCFL6049,1
SYCFM6049,1
JKCFXS156,1
JKCFS156,1
JKCFM156,1
JKCFL156,1
SY0018135,8
SY004551,4
SY0W6591,1
SY005943,2
SY0018621,6
SY0016591,3
SY001069,2
SY0016082,1
SYBEF10518,1
SY002982,4
SY0R9192,4
SYBB9192,3
SY0P6230,2
SY0R6596,3
SYBE7313,3
SYBE6230,2
SYBE5810,1
SYCFF1595,3
SYBB5056,4
SY0W8738,2
SYBB5054,1
SY001033,4
SY0P3211,4
