SY001033,4
SY001069,1
SY001298,9
SY001504,3
SY001526,1
SY0016082,1
SY0016092,3
SY0016591,3
SY00171076,4
SY0018135,7
SY0018621,3
SY002982,4
SY0030170,4
SY003159,1
SY004551,4
SY00571152,2
SY005943,1
SY00672,3
SY00706,1
SY0070827,1
SY0072035,1
SY00732,2
SY008873,1
SY009223,1
SY009224,2
SY009489,1
SY0C6008,1
SY0C9605,4
SY0CF110,1
SY0CF6770,4
SY0CF9062,3
SY0CF920,2
SY0CL390,3
SY0CL391,1
SY0CL395,1
SY0CM390,2
SY0CM395,1
SY0CS390,2
SY0CS395,1
SY0G7005,2
SY0GF110,3
SY0GF31280,2
SY0GFT320,6
SY0GFT809,5
SY0GFT928,4
SY0GL1848,1
SY0GL6812,3
SY0GL8663,1
SY0GL8923,2
SY0GL92,1
SY0GM8663,2
SY0GM8923,1
SY0GS8663,1
SY0O8630,4
SY0OL294,3
SY0P3211,4
SY0P5655,1
SY0P607,2
SY0P6230,1
SY0P81301,6
SY0P8630,3
SY0PA7793,2
SY0PF110,3
SY0PF388,2
SY0PF5992,4
SY0PF9062,3
SY0PF920,3
SY0PL383,3
SY0PL390,4
SY0PL5316,1
SY0PL6202,1
SY0PL8663,1
SY0PL8925,1
SY0PM383,1
SY0PM390,2
SY0PM5316,4
SY0PM6202,1
SY0PM8280,1
SY0PM8663,2
SY0PM8925,2
SY0PM9199,1
SY0PS383,1
SY0PS390,2
SY0PS5316,2
SY0PS6202,1
SY0PS9199,2
SY0R6596,3
SY0R81301,2
SY0R9192,4
SY0R9221,1
SY0RF1026,2
SY0RF6770,5
SY0RF81281,1
SY0RF9010,3
SY0RF9309,3
SY0RFT723,3
SY0RL1224,1
SY0RL340,2
SY0RL391,1
SY0RM1224,1
SY0RM340,3
SY0RM391,2
SY0RM395,2
SY0RM8923,2
SY0RS1224,1
SY0RS340,2
SY0RS391,2
SY0RS395,1
SY0RXL395,1
SY0W8630,3
SY0W8738,2
SY0WF110,3
SY0WF1701,3
SY0WF31280,6
SY0WF317,4
SY0WF388,1
SY0WF5992,4
SY0WF6127,3
SY0WF6315,2
SY0WF6504,1
SY0WF81281,4
SY0WF81285,1
SY0WF8412,3
SY0WF9062,2
SY0WFT320,2
SY0WFT615,3
SY0WFT809,3
SY0WL1733,1
SY0WL5316,2
SY0WL6812,1
SY0WL7990,4
SY0WL7992,2
SY0WL8639,1
SY0WL8925,2
SY0WM173060,2
SY0WM1733,1
SY0WM5316,1
SY0WM6812,1
SY0WM7990,2
SY0WM7992,1
SY0WM8208,1
SY0WM8280,1
SY0WM8925,1
SY0WM9199,2
SY0WS1804,3
SY0WS5316,2
SY0WS6812,1
SY0WS8208,1
SY0WS8280,1
SY0WS9199,2
SY0Y1082,2
SY0Y9605,6
SYBB10847,1
SYBB3211,1
SYBB5054,1
SYBB5056,4
SYBB571078,3
SYBB60177,2
SYBB8630,3
SYBB9160,1
SYBB9192,2
SYBBF1026,2
SYBBF110,2
SYBBF1701,3
SYBBF31280,2
SYBBF317,1
SYBBF319,6
SYBBF6127,3
SYBBF6315,3
SYBBF8412,3
SYBBFT723,2
SYBBFT809,2
SYBBL1846,2
SYBBL7992,1
SYBBL8663,2
SYBBL92,1
SYBBM1733,5
SYBBM1804,2
SYBBM1846,3
SYBBM340,1
SYBBM7990,4
SYBBM7992,2
SYBBM8663,4
SYBBM9979,1
SYBBS1804,1
SYBBS340,4
SYBE3251,1
SYBE5053,1
SYBE571128,1
SYBE6230,1
SYBE7313,3
SYBE9221,1
SYBE9227,1
SYBE9605,6
SYBEF110,3
SYBEF1701,3
SYBEF388,2
SYBEF6770,2
SYBEF9309,3
SYBEFT615,3
SYBEFT928,3
SYBEL1848,3
SYBEL383,1
SYBEL5316,2
SYBEL6202,1
SYBEL6812,1
SYBEM171027,1
SYBEM1804,1
SYBEM5316,4
SYBEM6202,2
SYBEM8280,3
SYBES1804,1
SYBES383,1
SYBES5316,3
SYBES6812,2
SYBRA281,1
SYBRF9010,3
SYBRM173060,1
SYBRS173060,2
SYCFF1203,4
SYCFF14021,1
SYCFF1595,3
SYCFF2172,3
SYCFF3034,2
SYCFF3330,2
SYCFF5126,3
SYCFF7334,6
SYCFF9063,3
SYCFL1230,2
SYCFL1385,3
SYCFL3209,3
SYCFL574,3
SYCFL58291,1
SYCFL6049,1
SYCFL698,1
SYCFL800,1
SYCFL8190,2
SYCFL8449,2
SYCFL9116,3
SYCFL9591,2
SYCFL970,1
SYCFL9906,1
SYCFM1230,1
SYCFM1379,2
SYCFM1385,2
SYCFM1751,2
SYCFM3209,4
SYCFM574,4
SYCFM58291,1
SYCFM6049,2
SYCFM698,2
SYCFM8020,1
SYCFM8190,1
SYCFM8449,2
SYCFM9001,1
SYCFM9116,4
SYCFM9591,1
SYCFM970,2
SYCFM9906,2
SYCFMJ601,2
SYCFS1379,2
SYCFS1385,3
SYCFS1751,2
SYCFS3209,1
SYCFS574,1
SYCFS58820,3
SYCFS6049,2
SYCFS698,1
SYCFS8020,3
SYCFS9001,1
SYCFS9116,4
SYCFS9591,2
SYCFSJ601,2
SYCFXL58236,1
SYCFXL58267,1
SYCFXL58291,2
SYCFXL58808,1
SYCFXL58820,1
SYCFXL8020,1
SYCFXS1230,4
SYDBFT928,2
SYGG6038,1
SYGGF110,3
SYGGF6504,3
SYGGF7312,3
SYGGL294,4
SYGGM294,3
SYPPF110,3
SYPPFT928,3
SYPPS171027,2
