Code,Name,Category Code,Unit,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Subcategory Code,Product Variants Separated by |,Supplier1(No),Supplier2(No),Supplier3(No),Supplier4(No),Supplier5(No),Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,Image
BG0G85001,85001 GRAY BAG,BG,UNIT,,18.99,1,,,,,,,,,,,,,,,,
BGBE85001,85001 BLUE BAG,BG,UNIT,,18.99,1,,,,,,,,,,,,,,,,
BG0G85001U,85001 GRAY USB BAG,BG,UNIT,,19.99,1,,,,,,,,,,,,,,,,
BGBB85001,85001 BLACK BAG,BG,UNIT,,18.99,1,,,,,,,,,,,,,,,,
BGBB7002U,7002 BLACK USB BAG,BG,UNIT,,19.99,1,,,,,,,,,,,,,,,,
BG0G7002U,7002 GRAY USB BAG,BG,UNIT,,19.99,1,,,,,,,,,,,,,,,,
BGDG7014U,7014 DARK GRAY USB BAG,BG,UNIT,,19.99,1,,,,,,,,,,,,,,,,
BG0G7014U,7014 GRAY USB BAG,BG,UNIT,,19.99,1,,,,,,,,,,,,,,,,
BGBB7014U,7014 BLACK USB BAG,BG,UNIT,,19.99,1,,,,,,,,,,,,,,,,
BG0G8118,8118 GRAY BAG,BG,UNIT,,21.99,1,,,,,,,,,,,,,,,,
BGBB8118,8118 BLACK BAG,BG,UNIT,,21.99,1,,,,,,,,,,,,,,,,
BG0G85002U,85002 GRAY USB BAG,BG,UNIT,,19.99,1,,,,,,,,,,,,,,,,
BGBB85002U,85002 BLACK USB BAG,BG,UNIT,,19.99,1,,,,,,,,,,,,,,,,
