SY00672,1
SYCFF1203,19
SYBEF88116,2
SY0WF81285,13
SY0WF6504,1
SYCFM574,3
SYCFL574,6
SYCFS574,4
SY0P10847,6
SY0G10847,4
SYBB10847,4
SYBBF1026,3
SY0RF1026,1
SY0RL8923,1
SY0RM8923,1
SYCFS9001,2
SYCFM9001,1
SY0WM8280,6
SY0WS8280,7
SYBEM8280,1
SY0WL8925,6
SY0WM8925,4
SY0GL8663,5
SYBBS8663,5
SYBBM8663,3
SYBBL8663,3
SY0PL8663,7
SY0PM8663,3
SY0PS8663,2
SY0021703,5
SYCFL8449,1
SYCFM8449,1
SY0RF9010,8
SYBRF9010,5
SY0WF9062,11
SY0CF9062,2
SYBEM1804,7
SYBES1804,8
SY0WS1804,6
SY0WM1804,8
SYBBM1804,8
SYBBS1804,8
SYBBF8412,7
SY0WF8412,7
SY0WXL8920,1
SY0WL8920,1
SYBB6621,2
SYBBF6127,9
SY0WF6127,9
SYGGF7312,15
SYCFM9116,2
SYCFL9116,5
SYBBFT615,4
SY0GFT320,12
SY0SF920,1
SY0CF920,2
SY0PF920,3
SYBEFT928,5
SY0GFT928,2
SYDBFT928,2
SYPPFT928,5
SY0P8630,4
SY0O8630,4
SY0W8630,3
SYCFS58820,3
SYCFXL58820,1
SYCFXL58291,2
CD0D2031,1
SY004665,4
SY0030170,3
SY006315,1
SY008983,3
SY0B5717,1
SY0W91061,2
SY0W9536,1
SY009069,2
SY0016092,2
SY001603,1
SY0P6690,1
SYGG6038,4
SY0WL8208,1
SY0W0111,1
SYM01001,1
SY006075,1
SYBB8148,1
SYBB6001,1
SY0W6609,1
SY0B893,1
SYBB8916,1
SYBE571128,1
SYCFL1379,1
SY0RF9309,2
SYCFM6049,1
SYCFL6049,3
SY0016591,4
SY002800,1
SY0CF1832,4
SY0OF1832,2
SYCFL9591,4
SY001504,1
SY0016082,2
SY009489,4
SY0016280,1
SY004551,5
SY006595,1
SY009020,4
SY0016081,1
SY0Y392,1
SY00571152,13
SYBEL5316,8
SYBES5316,2
SYBEM5316,1
SY0WM5316,5
SY0WL5316,1
SYBEM383,1
SY001526,1
SYBEL383,3
SY0PL383,3
SY0OM294,5
SY0OL294,1
SYGGL294,2
SYGGM294,1
SY0CL395,8
SY0CM395,7
SY0CS395,5
SY0RL395,5
SY0RM395,5
SY0RS395,2
SY0CL390,7
SY0CM390,7
SY0CS390,5
SY0PL390,6
SY0PM390,3
SY0PL5316,4
SY0PM5316,5
SY0PS5316,5
SY0CL391,7
SY0CM391,4
SY0CS391,5
SY0RS391,2
SY0018621,8
SYCFXL8020,7
SYCFL8190,8
SYCFS8190,8
SYCFM8190,8
SYCFF61307,15
SYCFL3209,12
SYCFM3209,2
SYCFS3209,7
SYBBM340,6
SY0RA655,1
SY0G577,1
SYBE70806,1
SYBRL123,5
SYPPL123,1
SY0GF319,10
SY0GF110,2
SYBBF319,8
SY0WL7992,3
SY0WM7992,6
SYBBL7992,3
SYBBM7992,6
SY0GFT390,7
SYBBL1733,6
SYBBM1733,2
SY0WL1733,4
SY0WM1733,3
SYBBF6315,7
SY0WF6315,3
SYCFLJ601,6
SYCFMJ601,2
SYCFSJ601,1
SY0WM7990,5
SY0WL7990,1
SYBBM7990,4
SYBBL7990,6
SY0RL1828,5
SY0RM1828,4
SYDBL1828,5
SYBBF317,9
SY0WF317,4
SY0PF317,4
SY0GFT809,4
SYBEF110,7
SYPPF110,7
SYBEF1701,7
SY0WF1701,2
SYBBF110,2
SY0WF110,1
SYGGF110,4
SY0PF110,4
SY0CF110,12
SY0WFT809,11
SY0W1330,2
SY00BM150,1
SY001298,10
SY0PS6202,4
SY0PM6202,7
SY0PL6202,10
SYBES6202,11
SYBEM6202,10
SYBEL6202,10
SY0GL6812,1
SY0WL6812,9
SY0WM6812,5
SY0WS6812,3
SYBEL6812,9
SYBES6812,8
SY00H144,1
SY0P6476,2
SY0O7001,2
SY0P7001,3
SYCFF14021,2
SYCFF9063,1
SY0RF81285,1
SYCFF3330,2
SY0WF81281,1
SY0G81301,2
SY0W571078,3
SY00732,7
SYBB3251,3
SYCFF3034,7
SYBBL92,8
CD000078,1
SYBB9198,1
SY0Y9605,5
SY0C9605,2
SY0GF1823,5
SY0PF1823,4
SYBEF1827,6
SY0PF1827,1
SYBEF1824,2
SY0PF1824,4
SY0GF1824,2
SY0WF1821,5
SY0PF1821,5
SY0YF1831,4
SY0PF1831,1
SY0PF1868,4
SYCFF1825,7
SYGGF1820,2
SY0PF1820,5
SY0WF1820,4
SYBEF1823,5
SY0WF1823,3
SY0GL1822,5
SY0GM1822,4
SY0RL1822,4
SYCFM970,4
SYCFL970,9
SYCFF1595,1
SYCFM9906,5
SYCFL9906,4
SYBEF1828,5
SYBBF1828,4
SY0PS9199,7
SY0PM9199,5
SYCFM1230,6
SYCFL1230,2
SYCFL1385,2
SYCFM1385,2
SYCFS1385,2
SYGGF1830,7
SY0RL1224,9
SY0RM1224,7
SY0RS1224,4
SYBEL1848,2
SY0WL1848,4
SY0GL1848,2
SY0GM1848,5
SY0WS9199,6
SY0WM9199,6
SYBBL1846,7
SYBBM1846,4
