SK0010158,4
SK0010184,5
SK001166,1
SK001257,3
SK001273,2
SK001706,1
SK00171033,2
SK001802,1
SK00263,1
SK00285,1
SK003017,1
SK005077,1
SK005594,1
SK005600,3
SK0061270,2
SK006177,4
SK006226,2
SK0071021,2
SK007515,2
SK007910,1
SK008404,2
SK008594,2
SK008803,1
SK008935,4
SK009770,4
SK009908,1
SK00A2016,1
SK00A872,5
SK0B1688,4
SK0C6059,3
SK0GF6501,1
SK0GF6856,1
SK0P1672,1
SK0P5151,1
SK0PF956,2
SK0PM4273,1
SK0RM1662,1
SK0RS1662,1
SK0RXL1662,1
SK0W2131,2
SK0W6271,1
SK0Y5818,1
SKBB171088,3
SKBB3735,1
SKBB396,1
SKBB6059,4
SKBBF6501,3
SKBBL1662,1
SKBBL5285,2
SKBBL5296,1
SKBBM1662,1
SKBBM4273,1
SKBBM5285,3
SKBBM5296,2
SKBBS1662,2
SKBBS5296,3
SKBBXL5285,3
SKBE165129,4
SKBE16590,2
SKBE5151,1
SKBEF956,2
SKCFL229,2
SKCFL28532,1
SKCFL8337,4
SKCFL8711,1
SKCFM229,2
SKCFM8337,3
SKCFM8711,1
SKCFS229,1
SKCFS28532,1
SKCFS8711,2
SKDB1688,4
SKDB3001,1
SKGG1672,3
SKGG5151,1
