"Product Code","Product Name",Variant,Expected,Counted
SY0P7118,"7718 PINK SHIRT",,1.0000,
SY0P7313,"7313 PINK SHIRT",,1.0000,
SY0P7729,SY0P7729,,0.0000,
SY0P8083,"8083 PINK SHIRT",,0.0000,
SY0P81301,"81301 PINK SHIRT",,6.0000,
SY0P8247,SY0P8247,,0.0000,
SY0P8345,SY0P8345,,-1.0000,
SY0P920,"920 PINK SHIRT",,0.0000,
SY0P9220,"9220 PINK SHIRT",,-1.0000,
SY0P9228,"9228 PINK SHIRT",,0.0000,
SY0P937,"937 PINK SHIRT",,-2.0000,
SY0P9498,"9498 PINK SHIRT",,0.0000,
SY0P9603,"9603 PINK SHIRT",,0.0000,
SY0P9853,"9853 PINK SHIRT",,0.0000,
SY0P9968,"9968 PINK SHIRT",,-1.0000,
SY0PA619,"A619 PINK SHIRT",,2.0000,
SY0PA7793,"A7793 PINK SHIRT",,2.0000,
SY0PF1312,"1312 PINK SHIRT",,3.0000,
SY0PV006,SY0PV006,,-1.0000,
SY0R1768,"1768 RED SHIRT",,1.0000,
SY0R2770,SY0R2770,,1.0000,
SY0R4002,"4002 RED SHIRT",,0.0000,
SY0R5052,"5052 RED SHIRT",,0.0000,
SY0R6215,"6215 RED SHIRT",,0.0000,
SY0R6596,"6596 RED SHIRT",,4.0000,
SY0R6601,"6601 RED SHIRT",,0.0000,
SY0R6604,"6604 RED SHIRT",,0.0000,
SY0R6618,"6618 RED SHIRT",,0.0000,
SY0R70806,"70806 RED SHIRT",,2.0000,
SY0R8008,"8008 RED SHIRT",,0.0000,
SY0R80098,SY0R80098,,3.0000,
SY0R81301,"81301 RED SHIRT",,5.0000,
SY0R8820,"8820 RED SHIRT",,2.0000,
SY0R8991,SY0R8991,,0.0000,
SY0R90739,SY0R90739,,0.0000,
SY0R9192,"9192 RED SHIRT",,5.0000,
SY0R920,"920 RED SHIRT",,0.0000,
SY0R9221,"9221 RED SHIRT",,0.0000,
SY0R9509,"9509 RED SHIRT",,0.0000,
SY0RA620,"A620 RED SHIRT",,0.0000,
SY0RA655,"A655 RED SHIRT",,4.0000,
SY0RA672,"A672 RED SHIRT",,4.0000,
SY0RL78,"L78 RED SHIRT",,0.0000,
SY0S6607,"6607 STRIPE SHIRT",,-7.0000,
SY0W02413,"02413 WHITE SHIRT",,0.0000,
SY0W0662,SY0W0662,,1.0000,
SY0W1018,"1018 WHITE SHIRT",,3.0000,
SY0W1082,"1082 WHITE SHIRT",,0.0000,
SY0W110,"110 WHITE SHIRT",,1.0000,
SY0W1213,"1213 WHITE SHIRT",,0.0000,
SY0W1312,"1312 WHITE SHIRT",,0.0000,
SY0W1330,"1330 WHITE SHIRT",,0.0000,
SY0W1476,"1476 WHITE SHIRT",,0.0000,
SY0W1607,"1607 WHITE SHIRT",,0.0000,
SY0W16588,"16588 WHTIE SHIRT",,-2.0000,
SY0W16589,"16989 WHITE SHIRT",,0.0000,
SY0W1701,"1701 WHITE SHIRT",,-1.0000,
SY0W1703,"1703 WHITE SHIRT",,3.0000,
SY0W171019,"171019 WHITE SHIRT",,4.0000,
SY0W1768,"1768 WHITE SHIRT",,0.0000,
SY0W2017,"2017 WHITE SHIRT",,1.0000,
SY0W2413,"2413 WHITE SHIRT",,3.0000,
SY0W3008,"3008 WHITE SHIRT",,0.0000,
SY0W3113,"3113 WHITE SHIRT",,0.0000,
SY0W3303,"3303 WHITE SHIRT",,0.0000,
SY0W3404,"3404 WHITE SHIRT",,0.0000,
SY0W351,"351 WHITE SHIRT",,0.0000,
SY0W355,"355 WHITE SHIRT",,0.0000,
SY0W360,"360 WHITE SHIRT",,1.0000,
SY0W3620,"3620 WHITE SHIRT",,0.0000,
SY0W381,"381 WHITE SHIRT",,-16.0000,
SY0W3919,"3919 WHITE SHIRT",,-1.0000,
SY0W3932,"3932 WHITE SHIRT",,0.0000,
SY0W3937,SY0W3937,,5.0000,
SY0W3992,"3992 WHITE SHIRT",,2.0000,
SY0W3993,"3993 WHITE SHIRT",,0.0000,
SY0W4001,"4001 WHITE SHIRT",,1.0000,
SY0W4005,"4005 WHITE SHIRT",,0.0000,
SY0W4111,"4111 WHITE SHIRT",,0.0000,
SY0W5050,"5050 WHITE SHIRT",,0.0000,
SY0W5052,"5052 WHITE SHIRT",,0.0000,
SY0W5053,"5053 WHITE SHIRT",,1.0000,
SY0W5055,"5055 WHITE SHIRT",,0.0000,
SY0W5056,"5056 WHITE SHIRT",,0.0000,
SY0W5064,"5064 WHITE SHIRT",,-1.0000,
SY0W5070,"5070 WHTIE SHIRT",,0.0000,
SY0W5076,"5076 WHITE SHIRT",,0.0000,
SY0W5101,"5101 WHITE SHIRT",,0.0000,
SY0W5102,"5102 WHITE SHIRT",,0.0000,
SY0W5304,SY0W5304,,0.0000,
SY0W5655,"5655 WHITE SHIRT",,0.0000,
SY0W571078,"571078 WHITE SHIRT",,4.0000,
SY0W577,"577 WHITE SHIRT",,0.0000,
SY0W5779,"5779 WHITE SHIRT",,0.0000,
SY0W5885,"5885 WHITE SHIRT",,1.0000,
SY0W6018,"6018 WHITE SHIRT",,0.0000,
SY0W6019,"6019 WHITE SHIRT",,0.0000,
SY0W6036,"6036 WHITE SHIRT",,0.0000,
SY0W6038,"6038 WHITE SHIRT",,0.0000,
SY0W6050,"6050 WHITE SHIRT",,0.0000,
SY0W6118,"6118 WHITE SHIRT",,0.0000,
SY0W6169,"6169 WHITE SHIRT",,1.0000,
SY0W641,"641 WHITE SHIRT",,3.0000,
SY0W65078,"65078 WHITE SHIRT",,0.0000,
SY0W6511,"6511 WHITE SHIRT",,1.0000,
SY0W6591,"6591 WHITE SHIRT",,4.0000,
SY0W6602,"6602 WHITE SHIRT",,0.0000,
SY0W6606,"6606 WHITE SHIRT",,0.0000,
SY0W6607,"6607 WHITE SHIRT",,0.0000,
SY0W6609,"6609 WHITE SHIRT",,0.0000,
SY0W6612,"6612 WHITE SHIRT",,0.0000,
SY0W6616,"6616 WHITE SHIRT",,0.0000,
SY0W6617,"6617 WHTIE SHIRT",,0.0000,
SY0W66177,"66177 WHITE SHIRT",,2.0000,
SY0W6621,"6621 WHITE SHIRT",,0.0000,
SY0W6711,"6711 WHITE SHIRT",,0.0000,
SY0W6910,"6910 WHITE SHIRT",,6.0000,
SY0W7001,"7001 WHITE SHIRT",,3.0000,
SY0W7005,"7005 WHITE SHIRT",,-5.0000,
SY0W70737,"70737 WHITE SHIRT",,1.0000,
SY0W7077,"7077 WHITE SHIRT",,0.0000,
SY0W70806,"70806 WHITE SHIRT",,0.0000,
SY0W7118,"7118 WHITE SHIRT",,1.0000,
SY0W80098,SY0W80098,,4.0000,
SY0W81301,"81301 WHITE SHIRT",,3.0000,
SY0W8201,SY0W8201,,-1.0000,
SY0W8472,"8472 WHITE SHIRT",,0.0000,
SY0W8497,SY0W8497,,0.0000,
SY0W8603,"8603 WHITE SHIRT",,0.0000,
SY0W8621,"8621 WHITE SHIRT",,0.0000,
SY0W8738,"8738 WHITE SHIRT",,3.0000,
SY0W9026,"9026 WHITE SHIRT",,0.0000,
SY0W91061,SY0W91061,,1.0000,
SY0W9174,"9174 WHITE SHIRT",,0.0000,
SY0W9190,"9190 WHITE SHIRT",,2.0000,
SY0W9193,"9193 WHITE SHIRT",,0.0000,
SY0W9195,"9195 WHITE SHIRT",,0.0000,
SY0W9196,"9196 WHITE SHIRT",,0.0000,
SY0W9227,"9227 WHITE SHIRT",,0.0000,
SY0W9228,"9228 WHITE SHIRT",,0.0000,
SY0W9230,"9230 WHITE SHIRT",,0.0000,
SY0W937,"937 WHITE SHIRT",,-5.0000,
SY0W9502,"9502 WHITE SHIRT",,0.0000,
SY0W9536,"9536 WHITE SHIRT",,0.0000,
SY0W9602,"9602 WHITE SHIRT",,1.0000,
SY0WA281,"A281 WHITE SHIRT",,0.0000,
SY0WA328,"A328 WHITE SHIRT",,0.0000,
SY0WA7790,"A7790 WHITE SHIRT",,0.0000,
SY0WA7793,"A7793 WHITE SHIRT",,0.0000,
SY0WF10517,"10517 WHITE SHIRT",,3.0000,
SY0WF10518,"10518 WHITE SHIRT",,1.0000,
SY0WN112,SY0WN112,,0.0000,
SY0Y1082,"1082 YELLOW SHIRT",,2.0000,
SY0Y1330,"1330 YELLOW SHIRT",,0.0000,
SY0Y1673,"1673 YELLOW SHIRT",,1.0000,
SY0Y201,SY0Y201,,0.0000,
SY0Y2413,"2413 YELLOW SHIRT",,0.0000,
SY0Y3303,"3303 YELLOW SHIRT",,1.0000,
SY0Y392,"392 YELLOW SHIRT",,0.0000,
SY0Y577,"577 YELLOW SHIRT",,2.0000,
SY0Y6169,"6169 YELLOW SHIRT",,2.0000,
SY0Y6183,"6183 YELLOW SHIRT",,0.0000,
SY0Y6230,"6230 YELLOW SHIRT",,1.0000,
SY0Y6618,"6618 YELLOW SHIRT",,-1.0000,
SY0Y8008,"8008 YELLOW SHIRT",,0.0000,
SY0Y9605,"9605 YELLOW SHIRT",,4.0000,
SY0YA628,"A628 YELLOW SHIRT",,3.0000,
SY0YA63,"A63 YELLOW SHIRT",,0.0000,
SY4110,"4110 SHIRT",,0.0000,
SYBB1082,"1082 BLACK SHIRT",,0.0000,
SYBB10847,SYBB10847,,4.0000,
SYBB110,"110 BLACK SHIRT",,0.0000,
SYBB112,"112 BLACK SHIRT",,0.0000,
SYBB1482,"1482 BLACK SHIRT",,-1.0000,
SYBB16589,"16589 BLACK SHIRT",,-2.0000,
SYBB1673,"1673 BLACK SHIRT",,0.0000,
SYBB168,SYBB168,,0.0000,
SYBB1701,"1701 BLACK SHIRT",,0.0000,
SYBB1702,"1702 BLACK SHIRT",,0.0000,
SYBB1703,"1703 BLACK SHIRT",,0.0000,
SYBB171128,"71128 BLACK SHIRT",,4.0000,
SYBB2017,"2017 BLACK SHIRT",,0.0000,
SYBB3009,"3009 BLACK SHIRT",,-1.0000,
SYBB3081,SYBB3081,,0.0000,
SYBB3211,"3211 BLACK SHIRT",,3.0000,
SYBB3251,"3251 BLACK SHIRT",,3.0000,
SYBB3404,"3404 BLACK SHIRT",,1.0000,
SYBB355,"355 BLACK SHIRT",,0.0000,
SYBB357,"357 BLACK SHIRT",,0.0000,
SYBB360,"360 BLACK SHIRT",,1.0000,
SYBB3620,"3620 BLACK SHIRT",,0.0000,
SYBB3776,"3776 BLACK SHIRT",,0.0000,
SYBB3920,"3920 BLACK SHIRT",,0.0000,
SYBB3932,"3932 BLACK SHIRT",,0.0000,
SYBB3937,"3937 BLACK SHIRT",,0.0000,
SYBB3994,"3994 BLACK SHIRT",,-1.0000,
SYBB5050,"5050 BLACK SHIRT",,0.0000,
SYBB5052,"5052 BLACK SHIRT",,0.0000,
SYBB5053,"5053 BLACK SHIRT",,0.0000,
SYBB5054,"5054 BLACK SHIRT",,1.0000,
SYBB5055,"5055 BLACK SHIRT",,0.0000,
SYBB5056,"5056 BLACK SHIRT",,5.0000,
SYBB5101,"5101 BLACK SHIRT",,2.0000,
SYBB5102,"5102 BLACK SHIRT",,-1.0000,
SYBB5586,"5586 BLACK SHIRT",,1.0000,
SYBB571078,"571078 BLACK SHIRT",,0.0000,
SYBB5717,SYBB5717,,0.0000,
SYBB5779,"5779 BLACK SHIRT",,0.0000,
SYBB5885,"5885 BLACK SHIRT",,0.0000,
SYBB6001,SYBB6001,,1.0000,
SYBB6002,SYBB6002,,0.0000,
SYBB60177,"60177 BLACK SHIRT",,2.0000,
SYBB6018,"6018 BLACK SHIRT",,0.0000,
SYBB6036,"6036 BLACK SHIRT",,0.0000,
SYBB6038,"6038 BLACK SHIRT",,1.0000,
SYBB6118,"6118 BLACK SHIRT",,0.0000,
SYBB6183,"6183 BLACK SHIRT",,0.0000,
